5
181	18.15705035	2	8	100
182	18.15705035	2	8	100
183	18.15705035	2	8	100
184	18.15705035	2	8	100
185	18.15705035	2	8	100
186	18.15705035	2	8	100
187	18.15705035	2	8	100
188	18.15705035	2	8	100
189	18.15705035	2	8	100
190	18.15705035	2	8	100
191	18.15705035	2	8	100
192	18.15705035	2	8	100
193	18.15705035	2	8	100
194	18.15705035	2	8	100
195	18.15705035	2	8	100
196	18.15705035	2	8	100
197	18.15705035	2	8	100
198	18.15705035	2	8	100
199	18.15705035	2	8	100
200	18.15705035	2	8	100
201	18.15705035	2	8	100
202	18.15705035	2	8	100
203	18.15705035	2	8	100
204	18.15705035	2	8	100
205	18.15705035	2	8	100
206	18.15705035	2	8	100
207	18.15705035	2	8	100
208	18.15705035	2	8	100
209	18.15705035	2	8	100
210	18.15705035	2	8	100
211	18.15705035	2	8	100
212	18.15705035	2	8	100
213	18.15705035	2	8	100
214	18.15705035	2	8	100
215	18.15705035	2	8	100
216	18.15705035	2	8	100
217	18.15705035	2	8	100
218	18.15705035	2	8	100
219	18.15705035	2	8	100
220	18.15705035	2	8	100
221	18.15705035	2	8	100
222	18.15705035	2	8	100
223	18.15705035	2	8	100
224	18.15705035	2	8	100
225	18.15705035	2	8	100
226	18.15705035	2	8	100
227	18.15705035	2	8	100
228	18.15705035	2	8	100
229	18.15705035	2	8	100
230	18.15705035	2	8	100
231	18.15705035	2	8	100
232	18.15705035	2	8	100
233	18.15705035	2	8	100
234	18.15705035	2	8	100
235	18.15705035	2	8	100
236	18.15705035	2	8	100
237	18.15705035	2	8	100
238	18.15705035	2	8	100
239	18.15705035	2	8	100
240	18.15705035	2	8	100
241	18.15705035	2	8	100
242	18.15705035	2	8	100
243	18.15705035	2	8	100
244	18.15705035	2	8	100
245	18.15705035	2	8	100
246	18.15705035	2	8	100
247	18.15705035	2	8	100
248	18.15705035	2	8	100
249	18.15705035	2	8	100
250	18.15705035	2	8	100
251	18.15705035	2	8	100
252	18.15705035	2	8	100
253	18.15705035	2	8	100
254	18.15705035	2	8	100
255	18.15705035	2	8	100
256	18.15705035	2	8	100
257	18.15705035	2	8	100
258	18.15705035	2	8	100
259	18.15705035	2	8	100
260	18.15705035	2	8	100
261	18.15705035	2	8	100
262	18.15705035	2	8	100
263	18.15705035	2	8	100
264	18.15705035	2	8	100
265	18.15705035	2	8	100
266	18.15705035	2	8	100
267	18.15705035	2	8	100
268	18.15705035	2	8	100
269	18.15705035	2	8	100
270	18.15705035	2	8	100
271	18.15705035	2	8	100
272	18.15705035	2	8	100
273	18.15705035	2	8	100
274	18.15705035	2	8	100
275	18.15705035	2	8	100
276	18.15705035	2	8	100
277	18.15705035	2	8	100
278	18.15705035	2	8	100
279	18.15705035	2	8	100
280	18.15705035	2	8	100
281	18.15705035	2	8	100
282	18.15705035	2	8	100
283	18.15705035	2	8	100
284	18.15705035	2	8	100
285	18.15705035	2	8	100
286	18.15705035	2	8	100
287	18.15705035	2	8	100
288	18.15705035	2	8	100
289	18.15705035	2	8	100
290	18.15705035	2	8	100
291	18.15705035	2	8	100
292	18.15705035	2	8	100
293	18.15705035	2	8	100
294	18.15705035	2	8	100
295	18.15705035	2	8	100
296	18.15705035	2	8	100
297	18.15705035	2	8	100
298	18.15705035	2	8	100
299	18.15705035	2	8	100
300	18.15705035	2	8	100
301	18.15705035	2	8	100
302	18.15705035	2	8	100
303	18.15705035	2	8	100
304	18.15705035	2	8	100
305	18.15705035	2	8	100
306	18.15705035	2	8	100
307	18.15705035	2	8	100
308	18.15705035	2	8	100
309	18.15705035	2	8	100
310	18.15705035	2	8	100
311	18.15705035	2	8	100
312	18.15705035	2	8	100
313	18.15705035	2	8	100
314	18.15705035	2	8	100
315	18.15705035	2	8	100
316	18.15705035	2	8	100
317	18.15705035	2	8	100
318	18.15705035	2	8	100
319	18.15705035	2	8	100
320	18.15705035	2	8	100
321	18.15705035	2	8	100
322	18.15705035	2	8	100
323	18.15705035	2	8	100
324	18.15705035	2	8	100
325	18.15705035	2	8	100
326	18.15705035	2	8	100
327	18.15705035	2	8	100
328	18.15705035	2	8	100
329	18.15705035	2	8	100
330	18.15705035	2	8	100
331	18.15705035	2	8	100
332	18.15705035	2	8	100
333	18.15705035	2	8	100
334	18.15705035	2	8	100
335	18.15705035	2	8	100
336	18.15705035	2	8	100
337	18.15705035	2	8	100
338	18.15705035	2	8	100
339	18.15705035	2	8	100
340	18.15705035	2	8	100
341	18.15705035	2	8	100
342	18.15705035	2	8	100
343	18.15705035	2	8	100
344	18.15705035	2	8	100
345	18.15705035	2	8	100
346	18.15705035	2	8	100
347	18.15705035	2	8	100
348	18.15705035	2	8	100
349	18.15705035	2	8	100
350	18.15705035	2	8	100
351	18.15705035	2	8	100
352	18.15705035	2	8	100
353	18.15705035	2	8	100
354	18.15705035	2	8	100
355	18.15705035	2	8	100
356	18.15705035	2	8	100
357	18.15705035	2	8	100
358	18.15705035	2	8	100
359	18.15705035	2	8	100
360	18.15705035	2	8	100
361	18.15705035	2	8	100
362	18.15705035	2	8	100
363	18.15705035	2	8	100
364	18.15705035	2	8	100
365	18.15705035	2	8	100
366	18.15705035	2	8	100
367	18.15705035	2	8	100
368	18.15705035	2	8	100
369	18.15705035	2	8	100
370	18.15705035	2	8	100
371	18.15705035	2	8	100
372	18.15705035	2	8	100
373	18.15705035	2	8	100
374	18.15705035	2	8	100
375	18.15705035	2	8	100
376	18.15705035	2	8	100
377	18.15705035	2	8	100
378	18.15705035	2	8	100
379	18.15705035	2	8	100
380	18.15705035	2	8	100
381	18.15705035	2	8	100
382	18.15705035	2	8	100
383	18.15705035	2	8	100
384	18.15705035	2	8	100
385	18.15705035	2	8	100
386	18.15705035	2	8	100
387	18.15705035	2	8	100
388	18.15705035	2	8	100
389	18.15705035	2	8	100
390	18.15705035	2	8	100
391	18.15705035	2	8	100
392	18.15705035	2	8	100
393	18.15705035	2	8	100
394	18.15705035	2	8	100
395	18.15705035	2	8	100
396	18.15705035	2	8	100
397	18.15705035	2	8	100
398	18.15705035	2	8	100
399	18.15705035	2	8	100
400	18.15705035	2	8	100
401	18.15705035	2	8	100
402	18.15705035	2	8	100
403	18.15705035	2	8	100
404	18.15705035	2	8	100
405	18.15705035	2	8	100
